ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9584704,HX234885,04/23/2014 9:25:00 PM,010XX W 95TH ST,500N,OTHER OFFENSE,ABUSE/NEGLECT: CARE FACILITY,NURSING HOME/RETIREMENT HOME,false,false,2223,022,21,73,26,1171178,1841851,2014,04/26/2014,41.72150451,-87.648604,"(41.72150451386454, -87.64860400163516)"
9587791,HX237847,04/23/2014 9:23:00 PM,032XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1731,017,31,16,07,1148452,1921178,2014,05/05/2014,41.93965458,-87.72980472,"(41.939654579259326, -87.7298047233455)"
9584650,HX234856,04/23/2014 9:20:00 PM,008XX N MONTICELLO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1112,011,27,23,18,1151943,1905198,2014,04/27/2014,41.89573588,-87.71739599,"(41.8957358794523, -87.71739598602993)"
9584637,HX234824,04/23/2014 9:12:00 PM,012XX W LOYOLA AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,true,false,2432,024,40,1,08B,1166988,1943686,2014,04/26/2014,42.00103897,-87.66103033,"(42.0010389744671, -87.66103032534241)"
9585529,HX235530,04/23/2014 9:08:00 PM,081XX S DREXEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,false,true,0631,006,8,44,26,1183618,1850937,2014,05/07/2014,41.74615697,-87.60275644,"(41.74615696907746, -87.60275644073563)"
9584615,HX234836,04/23/2014 9:03:00 PM,018XX W GARFIELD BLVD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0715,007,15,67,03,1164663,1868025,2014,04/26/2014,41.79346939,-87.67173001,"(41.793469392708914, -87.67173001165217)"
9584754,HX234880,04/23/2014 9:03:00 PM,051XX S LAKE PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,false,0234,002,4,41,08B,1187479,1871433,2014,04/26/2014,41.80230889,-87.58795817,"(41.80230888977637, -87.58795817250073)"
9585531,HX235248,04/23/2014 9:00:00 PM,071XX S WENTWORTH AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0731,007,6,69,08B,1176158,1857540,2014,05/07/2014,41.76444694,-87.62989349,"(41.764446940506595, -87.62989349139627)"
9585731,HX235787,04/23/2014 9:00:00 PM,014XX N KOSTNER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,false,true,2533,025,37,23,08B,1146735,1909383,2014,04/27/2014,41.90732097,-87.73641703,"(41.90732096815867, -87.73641703153312)"
9584635,HX234831,04/23/2014 9:00:00 PM,088XX S SOUTH CHICAGO AVE,2040,NARCOTICS,POSS: LOOK-ALIKE DRUGS,SIDEWALK,true,false,0423,004,7,46,18,1194984,1846661,2014,04/27/2014,41.73415091,-87.56125026,"(41.734150908848015, -87.56125025655184)"
9585465,HX235566,04/23/2014 9:00:00 PM,027XX W FULTON ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1222,012,27,27,06,1158313,1901861,2014,04/27/2014,41.88645098,-87.69409163,"(41.886450982223096, -87.69409162680607)"
9584589,HX234838,04/23/2014 9:00:00 PM,008XX W 59TH ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0712,007,16,68,16,1171945,1865773,2014,04/27/2014,41.78713277,-87.64509368,"(41.78713276750938, -87.64509368135818)"
9584756,HX234902,04/23/2014 9:00:00 PM,025XX N CLARK ST,0810,THEFT,OVER $500,RESTAURANT,false,false,1935,019,43,7,06,1172125,1917624,2014,04/26/2014,41.92941195,-87.64290492,"(41.929411952832005, -87.64290492170933)"
9584644,HX234846,04/23/2014 9:00:00 PM,066XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,false,0321,003,5,42,08B,1183998,1860875,2014,04/29/2014,41.77341896,-87.60105407,"(41.773418963117024, -87.60105407404853)"
9584738,HX234964,04/23/2014 9:00:00 PM,059XX S CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0824,008,16,66,14,1158695,1864844,2014,04/26/2014,41.78486424,-87.69370107,"(41.78486424095275, -87.6937010651849)"
9584966,HX235138,04/23/2014 9:00:00 PM,006XX W 43RD PL,0820,THEFT,$500 AND UNDER,STREET,false,false,0925,009,11,61,06,1172563,1876011,2014,04/26/2014,41.81521331,-87.64252607,"(41.815213305774435, -87.64252607046113)"
9584786,HX234861,04/23/2014 9:00:00 PM,029XX W 31ST ST,0810,THEFT,OVER $500,STREET,false,false,1033,010,12,30,06,1157057,1883914,2014,04/26/2014,41.83722809,-87.69919078,"(41.8372280932396, -87.69919078091023)"
9586420,HX235357,04/23/2014 9:00:00 PM,073XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0324,003,5,69,14,1185533,1856287,2014,04/27/2014,41.76079307,-87.59557145,"(41.76079306542713, -87.59557144732814)"
9584963,HX235100,04/23/2014 9:00:00 PM,028XX S LOWE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0914,009,11,60,14,1172468,1885741,2014,04/26/2014,41.8419154,-87.64258757,"(41.84191540431138, -87.64258757223776)"
9585756,HX235792,04/23/2014 9:00:00 PM,031XX W LOGAN BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1411,014,35,22,14,1155104,1917205,2014,04/27/2014,41.92862126,-87.70546346,"(41.9286212554129, -87.70546345749284)"
9588078,HX238475,04/23/2014 9:00:00 PM,079XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0414,004,8,46,08B,1190869,1852918,2014,05/05/2014,41.751421,-87.57612373,"(41.751420998202704, -87.5761237278215)"
9584920,HX235105,04/23/2014 9:00:00 PM,043XX N HAMLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1723,017,39,16,14,1150242,1928484,2014,04/26/2014,41.95966803,-87.72303469,"(41.95966803241783, -87.72303468689445)"
9584604,HX234810,04/23/2014 9:00:00 PM,002XX E 136TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,true,0533,005,9,54,14,1180419,1815073,2014,04/26/2014,41.64781516,-87.61557329,"(41.64781515728928, -87.61557328880178)"
9592499,HX242673,04/23/2014 9:00:00 PM,002XX E GRAND AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESTAURANT,false,false,1834,018,42,8,11,1177877,1903913,2014,05/02/2014,41.89165939,-87.62218598,"(41.89165938511521, -87.62218598159268)"
9584797,HX234884,04/23/2014 9:00:00 PM,014XX E 87TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,false,0412,004,8,48,08A,1187452,1847546,2014,05/01/2014,41.73676154,-87.58881552,"(41.73676153950101, -87.5888155163973)"
9586157,HX236191,04/23/2014 9:00:00 PM,040XX S KEELER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,false,false,0815,008,14,57,07,1149220,1877482,2014,04/27/2014,41.81973297,-87.72811458,"(41.819732974917564, -87.72811457540399)"
9584947,HX235119,04/23/2014 9:00:00 PM,009XX W MARGATE TER,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2024,020,48,3,07,1169132,1933242,2014,05/01/2014,41.97233395,-87.65344797,"(41.97233395288642, -87.65344797108688)"
9585634,HX235726,04/23/2014 9:00:00 PM,065XX N LAKEWOOD AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,false,false,2432,024,40,1,04A,1166351,1943942,2014,05/04/2014,42.00175514,-87.66336636,"(42.001755144465626, -87.66336635854056)"
9584748,HX234910,04/23/2014 9:00:00 PM,055XX W IRVING PARK RD,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,false,false,1633,016,38,15,06,1138773,1926008,2014,04/26/2014,41.95309006,-87.76526074,"(41.953090057908376, -87.76526073912507)"
9584619,HX234828,04/23/2014 8:55:00 PM,054XX N OLCOTT AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,PARK PROPERTY,false,false,1613,016,41,10,26,1125308,1935240,2014,04/26/2014,41.97865795,-87.81455455,"(41.978657945823294, -87.81455455129499)"
9584603,HX234790,04/23/2014 8:50:00 PM,002XX N KENNETH AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,1113,011,28,26,18,1146731,1900721,2014,04/27/2014,41.88355157,-87.73665301,"(41.88355156969595, -87.73665301428476)"
9584633,HX234839,04/23/2014 8:47:00 PM,067XX S NORMAL BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0722,007,6,68,18,1174066,1860452,2014,04/27/2014,41.7724845,-87.63747483,"(41.772484499301385, -87.63747482985981)"
9584627,HX234840,04/23/2014 8:40:00 PM,076XX S MORGAN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0612,006,17,71,08B,1170923,1854364,2014,04/26/2014,41.75584747,-87.64917366,"(41.75584747061256, -87.64917365726446)"
9584591,HX234815,04/23/2014 8:40:00 PM,083XX S SCOTTSDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0834,008,18,70,08B,1147654,1848645,2014,05/02/2014,41.74062966,-87.73459597,"(41.74062965999542, -87.7345959678552)"
9585707,HX235870,04/23/2014 8:40:00 PM,120XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0523,005,9,53,14,1178374,1825328,2014,04/27/2014,41.67600299,-87.62274583,"(41.67600298520915, -87.62274582759335)"
9584614,HX234789,04/23/2014 8:39:00 PM,015XX W 79TH ST,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,false,false,0612,006,21,71,03,1167345,1852300,2014,05/06/2014,41.7502609,-87.6623452,"(41.75026090268666, -87.6623452040373)"
9584577,HX234787,04/23/2014 8:36:00 PM,058XX S PRAIRIE AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,true,false,0232,002,20,40,18,1178993,1866552,2014,04/27/2014,41.7891127,-87.61922827,"(41.78911269571311, -87.61922826583755)"
9585540,HX235552,04/23/2014 8:35:00 PM,016XX S CLARK ST,0890,THEFT,FROM BUILDING,GROCERY FOOD STORE,false,false,0131,001,3,33,06,1175811,1892220,2014,04/27/2014,41.85961982,-87.6301252,"(41.85961981929017, -87.6301251988219)"
9584647,HX234812,04/23/2014 8:33:00 PM,003XX E 35TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,true,false,0211,002,2,35,04B,1179002,1881888,2014,04/26/2014,41.83119579,-87.61872769,"(41.83119578774061, -87.61872768859291)"
9584636,HX234852,04/23/2014 8:30:00 PM,004XX N PINE AVE,0291,CRIM SEXUAL ASSAULT,ATTEMPT NON-AGGRAVATED,SIDEWALK,false,false,1523,015,28,25,02,1139427,1902229,2014,04/26/2014,41.88782594,-87.76343747,"(41.887825937854565, -87.76343746801624)"
9584583,HX234804,04/23/2014 8:30:00 PM,003XX E MONROE DR,1330,CRIMINAL TRESPASS,TO LAND,PARK PROPERTY,true,false,0114,001,42,32,26,1178378,1900028,2014,04/26/2014,41.88098734,-87.62046459,"(41.88098734196472, -87.62046458738934)"
9585278,HX235258,04/23/2014 8:30:00 PM,097XX S HALSTED ST,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),false,false,2223,022,21,73,06,1172742,1839991,2014,04/27/2014,41.71636613,-87.64293,"(41.71636612803028, -87.64293000151545)"
9584623,HX234854,04/23/2014 8:30:00 PM,118XX S MARSHFIELD AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,2234,022,34,75,06,1167469,1826025,2014,04/26/2014,41.67815553,-87.66264082,"(41.678155529860945, -87.66264081962224)"
9584736,HX234833,04/23/2014 8:25:00 PM,039XX W 63RD ST,0860,THEFT,RETAIL THEFT,DRUG STORE,false,false,0823,008,13,65,06,1150872,1862487,2014,04/26/2014,41.77855238,-87.72244521,"(41.77855238111444, -87.72244521122724)"
9585380,HX235459,04/23/2014 8:23:00 PM,014XX N SEDGWICK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1821,018,27,8,06,1173337,1910187,2014,05/05/2014,41.90897762,-87.63867259,"(41.908977623396794, -87.63867258519188)"
9584570,HX234765,04/23/2014 8:20:00 PM,082XX S COLES AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,false,true,0424,004,7,46,04B,1198293,1850854,2014,05/07/2014,41.74557472,-87.54898789,"(41.745574721554924, -87.54898789024992)"
9584535,HX234774,04/23/2014 8:20:00 PM,058XX S MICHIGAN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,0232,002,20,40,07,1178117,1866250,2014,04/26/2014,41.7883039,-87.6224494,"(41.78830389938378, -87.62244939600632)"
9584595,HX234786,04/23/2014 8:20:00 PM,064XX S ST LAWRENCE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0312,003,20,42,08B,1181383,1862368,2014,04/26/2014,41.7775766,-87.61059397,"(41.77757660079519, -87.61059396884896)"
9584689,HX234848,04/23/2014 8:15:00 PM,036XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,2524,025,35,22,08B,1151273,1918325,2014,04/26/2014,41.93177075,-87.71951171,"(41.93177074734438, -87.71951171249432)"
9584593,HX234811,04/23/2014 8:15:00 PM,001XX W ADAMS ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,true,false,0122,001,42,32,26,1175457,1899389,2014,04/26/2014,41.87929997,-87.63120937,"(41.87929996674074, -87.63120937418687)"
9584580,HX234785,04/23/2014 8:11:00 PM,076XX S CICERO AVE,0860,THEFT,RETAIL THEFT,COMMERCIAL / BUSINESS OFFICE,true,false,0833,008,13,65,06,1145766,1853739,2014,04/26/2014,41.75464436,-87.74138513,"(41.7546443643499, -87.74138513251502)"
9584780,HX234851,04/23/2014 8:10:00 PM,016XX N DAMEN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,1434,014,32,24,26,1162810,1910815,2014,04/30/2014,41.91092833,-87.67732612,"(41.9109283330326, -87.67732612044078)"
9584632,HX234816,04/23/2014 8:04:00 PM,025XX E 79TH ST,2011,NARCOTICS,MANU/DELIVER:BARBITUATES,SIDEWALK,true,false,0421,004,7,43,18,1194383,1853117,2014,04/27/2014,41.75188148,-87.56324034,"(41.75188148362357, -87.56324033616745)"
9584630,HX234796,04/23/2014 8:03:00 PM,002XX W OAK ST,3760,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING SERVICE,STREET,true,false,1823,018,27,8,24,1174497,1907163,2014,04/26/2014,41.90065376,-87.63450182,"(41.900653759958004, -87.63450182422379)"
9589807,HX240214,04/23/2014 8:00:00 PM,022XX W 23RD PL,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1034,010,25,31,06,1161561,1888405,2014,04/30/2014,41.84945944,-87.68253878,"(41.849459437634806, -87.68253878416392)"
9585789,HX235977,04/23/2014 8:00:00 PM,061XX S RACINE AVE,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0713,007,16,67,08B,1169327,1864269,2014,05/01/2014,41.78306272,-87.65473623,"(41.78306271946854, -87.65473622695804)"
9584666,HX234798,04/23/2014 8:00:00 PM,003XX S PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1132,011,28,26,03,1149733,1898352,2014,05/01/2014,41.87699296,-87.72569093,"(41.87699296494558, -87.72569092972074)"
9584969,HX235161,04/23/2014 8:00:00 PM,029XX S PARNELL AVE,0810,THEFT,OVER $500,STREET,false,false,0914,009,11,60,06,1173063,1885497,2014,04/26/2014,41.8412327,-87.64041135,"(41.84123269596154, -87.64041134516617)"
9584598,HX234819,04/23/2014 8:00:00 PM,074XX S KINGSTON AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE PORCH/HALLWAY,false,false,0334,003,7,43,03,1194342,1855876,2014,04/26/2014,41.7594534,-87.56330009,"(41.75945339944533, -87.5633000851318)"
9584592,HX234808,04/23/2014 8:00:00 PM,013XX E 70TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0321,003,5,43,08B,1186426,1858816,2014,04/29/2014,41.76771181,-87.59221874,"(41.767711809513884, -87.59221874102936)"
9586261,HX236429,04/23/2014 8:00:00 PM,069XX S EGGLESTON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,false,false,0732,007,6,68,11,1174526,1858633,2014,04/27/2014,41.76748273,-87.63584268,"(41.76748272867634, -87.63584268167837)"
9585253,HX235253,04/23/2014 8:00:00 PM,054XX N KIMBALL AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1712,017,40,13,07,1152770,1936280,2014,05/02/2014,41.98101096,-87.71353322,"(41.981010955472414, -87.71353322101378)"
9585526,HX235441,04/23/2014 8:00:00 PM,058XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0712,007,16,68,08B,1170939,1865910,2014,05/07/2014,41.78753075,-87.64877823,"(41.78753074977761, -87.64877822621162)"
9584989,HX235095,04/23/2014 8:00:00 PM,052XX W GLADYS AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENTIAL YARD (FRONT/BACK),false,false,1522,015,29,25,07,1141417,1897798,2014,05/04/2014,41.87563022,-87.75623886,"(41.87563021823933, -87.75623886279611)"
9585572,HX234868,04/23/2014 8:00:00 PM,0000X E JACKSON BLVD,0890,THEFT,FROM BUILDING,OTHER,false,false,0113,001,2,32,06,1176463,1898964,2014,04/27/2014,41.8781111,-87.62752838,"(41.878111098941396, -87.62752838293991)"
9584887,HX235075,04/23/2014 8:00:00 PM,008XX W 33RD ST,0610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,false,false,0913,009,11,60,05,1170881,1883175,2014,04/26/2014,41.83490895,-87.64848642,"(41.834908947547824, -87.64848641822658)"
9585209,HX235285,04/23/2014 8:00:00 PM,009XX N NOBLE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1213,012,27,24,05,1166840,1906651,2014,04/26/2014,41.89941651,-87.66264097,"(41.89941651089515, -87.66264097273302)"
9589607,HX240148,04/23/2014 8:00:00 PM,073XX N SHERIDAN RD,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2423,024,49,1,11,1166143,1948438,2014,04/30/2014,42.01409671,-87.66400224,"(42.01409670810398, -87.66400224322706)"
9585301,HX235392,04/23/2014 8:00:00 PM,029XX W HARRISON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1135,011,2,27,08B,1156787,1897264,2014,04/27/2014,41.87386742,-87.6998201,"(41.87386742220591, -87.69982010034805)"
9584568,HX234759,04/23/2014 7:58:00 PM,056XX W GRAND AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,VEHICLE NON-COMMERCIAL,true,false,2515,025,29,19,26,1138637,1913473,2014,04/26/2014,41.91869518,-87.7660656,"(41.918695184012954, -87.76606559715651)"
9584505,HX234752,04/23/2014 7:50:00 PM,007XX N LOTUS AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1524,015,37,25,18,1139812,1904601,2014,04/27/2014,41.89432797,-87.7619656,"(41.89432797449556, -87.76196559810724)"
9584515,HX234762,04/23/2014 7:50:00 PM,041XX S SACRAMENTO AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,SIDEWALK,true,false,0921,009,14,58,11,1156991,1877266,2014,04/26/2014,41.8189865,-87.69961291,"(41.818986503638854, -87.69961291049239)"
9584629,HX234766,04/23/2014 7:45:00 PM,087XX S BEVERLY AVE,0810,THEFT,OVER $500,STREET,false,false,2221,022,21,71,06,1164890,1846505,2014,04/29/2014,41.73441075,-87.67150478,"(41.73441074825588, -87.6715047781108)"
9584498,HX234744,04/23/2014 7:43:00 PM,007XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0711,007,3,68,18,1172430,1868232,2014,04/27/2014,41.79386987,-87.64324304,"(41.79386986511025, -87.64324303822448)"
9584489,HX234729,04/23/2014 7:40:00 PM,011XX S MOZART ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,true,false,1135,011,28,29,18,1157495,1894820,2014,04/27/2014,41.86714647,-87.69728714,"(41.86714647059823, -87.69728714275927)"
9584660,HX234794,04/23/2014 7:40:00 PM,015XX N MASSASOIT AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,true,false,2531,025,29,25,15,1137769,1909553,2014,04/26/2014,41.90795396,-87.76934947,"(41.9079539577444, -87.76934946692029)"
9584508,HX234742,04/23/2014 7:40:00 PM,039XX W MADISON ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,VEHICLE NON-COMMERCIAL,true,false,1122,011,28,26,18,1150321,1899767,2014,04/27/2014,41.88086444,-87.72349503,"(41.88086443784521, -87.72349503431994)"
9584654,HX234823,04/23/2014 7:35:00 PM,012XX N LARRABEE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1821,018,27,8,06,1172153,1908302,2014,04/26/2014,41.90383131,-87.64307774,"(41.90383131220202, -87.64307773579729)"
9585270,HX235289,04/23/2014 7:30:00 PM,055XX S KILDARE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,0813,008,13,62,26,1148689,1867268,2014,05/02/2014,41.79171448,-87.73032541,"(41.79171448270259, -87.73032541472185)"
9585521,HX235589,04/23/2014 7:30:00 PM,003XX W WACKER DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0122,001,42,32,11,1174205,1901963,2014,04/27/2014,41.88639119,-87.63572964,"(41.886391193300554, -87.63572963815695)"
9584506,HX234736,04/23/2014 7:30:00 PM,075XX S ESSEX AVE,4625,OTHER OFFENSE,PAROLE VIOLATION,ALLEY,true,false,0421,004,7,43,26,1194211,1855523,2014,04/26/2014,41.75848796,-87.56379176,"(41.75848795745309, -87.56379176010381)"
9584507,HX234721,04/23/2014 7:30:00 PM,071XX S DAMEN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,false,false,0735,007,17,67,24,1164213,1857509,2014,04/26/2014,41.76462159,-87.67367594,"(41.76462159271057, -87.67367593701225)"
9585462,HX235516,04/23/2014 7:30:00 PM,003XX S WACKER DR,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0122,001,2,32,11,1174014,1898814,2014,04/27/2014,41.8777544,-87.63652492,"(41.87775440225556, -87.63652492137649)"
9584532,HX234732,04/23/2014 7:30:00 PM,041XX W POTOMAC AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,true,false,2534,025,37,23,18,1148561,1908299,2014,04/27/2014,41.9043113,-87.72973729,"(41.90431129804642, -87.72973728680185)"
9584531,HX234746,04/23/2014 7:30:00 PM,011XX W WILSON AVE,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,1913,019,46,3,06,1167792,1930740,2014,04/26/2014,41.96549746,-87.65844783,"(41.96549745927679, -87.65844783067453)"
9584497,HX234731,04/23/2014 7:30:00 PM,038XX W 13TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,1011,010,24,29,18,1151109,1893733,2014,04/27/2014,41.86429106,-87.72075966,"(41.864291062804476, -87.72075965748137)"
9584628,HX234834,04/23/2014 7:30:00 PM,011XX S MOZART ST,0460,BATTERY,SIMPLE,APARTMENT,false,false,1135,011,28,29,08B,1157569,1895012,2014,04/26/2014,41.86767183,-87.69701025,"(41.867671833377436, -87.69701025288923)"
9584550,HX234781,04/23/2014 7:27:00 PM,053XX W POTOMAC AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,false,false,2532,025,37,25,26,1140576,1908100,2014,04/26/2014,41.90391565,-87.7590736,"(41.903915650019144, -87.75907359901278)"
9584512,HX234728,04/23/2014 7:26:00 PM,011XX S STATE ST,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,CTA PLATFORM,true,false,0123,001,2,32,14,1176558,1895307,2014,04/26/2014,41.86807393,-87.62729002,"(41.868073925818955, -87.62729001917434)"
9584522,HX234695,04/23/2014 7:20:00 PM,068XX S ASHLAND AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,SMALL RETAIL STORE,false,false,0725,007,17,67,26,1166820,1859117,2014,04/26/2014,41.7689789,-87.6640747,"(41.76897889709047, -87.66407469969143)"
9584662,HX234715,04/23/2014 7:20:00 PM,122XX S ADA ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0524,005,34,53,08B,1169588,1823626,2014,05/01/2014,41.67152674,-87.65495365,"(41.67152673718552, -87.65495364921)"
9584717,HX234955,04/23/2014 7:20:00 PM,048XX W MONROE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1533,015,28,25,08B,1144197,1899264,2014,04/27/2014,41.87960136,-87.74599478,"(41.87960135631729, -87.74599478366652)"
9584533,HX234758,04/23/2014 7:15:00 PM,052XX S HARPER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0234,002,4,41,08B,1187140,1870924,2014,05/05/2014,41.80092022,-87.58921757,"(41.80092021764771, -87.58921756881507)"
9584520,HX234727,04/23/2014 7:13:00 PM,062XX S ARTESIAN AVE,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,true,false,0825,008,15,66,24,1161065,1863411,2014,04/26/2014,41.78088318,-87.6850512,"(41.780883184016616, -87.68505120174747)"
